Date,Timestamp,ISO8601,Distance (meter),Cumulative Distance (meter),Duration (second),Speed (m/s),Since start (second)
07:42:51.234,1781160171.234,2026-06-11T07:42:51.234+0100,,,,,0.000
07:42:52.347,1781160172.347,2026-06-11T07:42:52.347+0100,8.848,8.848,2.547,3.473,1.113
07:42:54.895,1781160174.895,2026-06-11T07:42:54.895+0100,7.584,16.431,2.547,2.977,3.660
07:42:57.442,1781160177.442,2026-06-11T07:42:57.442+0100,8.813,25.244,2.547,3.460,6.208
07:42:59.989,1781160179.989,2026-06-11T07:42:59.989+0100,10.206,35.450,2.547,4.007,8.755
07:43:02.536,1781160182.536,2026-06-11T07:43:02.536+0100,8.277,43.727,2.547,3.249,11.302
07:43:05.084,1781160185.084,2026-06-11T07:43:05.084+0100,8.108,51.835,2.547,3.183,13.849
07:43:07.631,1781160187.631,2026-06-11T07:43:07.631+0100,9.053,60.888,2.547,3.554,16.396
07:43:10.178,1781160190.178,2026-06-11T07:43:10.178+0100,8.437,69.325,2.547,3.312,18.944
07:43:12.725,1781160192.725,2026-06-11T07:43:12.725+0100,8.167,77.492,2.547,3.206,21.491
07:43:15.272,1781160195.272,2026-06-11T07:43:15.272+0100,6.154,83.646,2.547,2.416,24.038
07:43:17.820,1781160197.820,2026-06-11T07:43:17.820+0100,8.810,92.456,2.547,3.459,26.585
07:43:20.367,1781160200.367,2026-06-11T07:43:20.367+0100,8.780,101.236,2.547,3.447,29.132
07:43:22.914,1781160202.914,2026-06-11T07:43:22.914+0100,7.235,108.471,2.547,2.840,31.680
07:43:25.461,1781160205.461,2026-06-11T07:43:25.461+0100,7.569,116.040,2.547,2.972,34.227
07:43:28.008,1781160208.008,2026-06-11T07:43:28.008+0100,6.970,123.010,2.547,2.736,36.774
07:43:30.555,1781160210.555,2026-06-11T07:43:30.555+0100,9.036,132.046,2.547,3.548,39.321
07:43:33.103,1781160213.103,2026-06-11T07:43:33.103+0100,9.020,141.067,2.547,3.541,41.868
07:43:35.650,1781160215.650,2026-06-11T07:43:35.650+0100,9.223,150.289,2.547,3.621,44.415
07:43:38.197,1781160218.197,2026-06-11T07:43:38.197+0100,7.845,158.135,2.547,3.080,46.963
07:43:40.744,1781160220.744,2026-06-11T07:43:40.744+0100,8.289,166.424,2.547,3.254,49.510
07:43:43.291,1781160223.291,2026-06-11T07:43:43.291+0100,10.011,176.435,2.547,3.930,52.057
07:43:45.838,1781160225.838,2026-06-11T07:43:45.838+0100,7.576,184.011,2.547,2.974,54.604
07:43:48.385,1781160228.385,2026-06-11T07:43:48.385+0100,8.546,192.557,2.547,3.355,57.151
07:43:50.933,1781160230.933,2026-06-11T07:43:50.933+0100,8.755,201.312,2.547,3.437,59.698
07:43:53.480,1781160233.480,2026-06-11T07:43:53.480+0100,7.839,209.151,2.547,3.078,62.245
07:43:56.027,1781160236.027,2026-06-11T07:43:56.027+0100,7.575,216.726,2.547,2.974,64.793
07:43:58.574,1781160238.574,2026-06-11T07:43:58.574+0100,7.567,224.294,2.547,2.971,67.340
07:44:01.121,1781160241.121,2026-06-11T07:44:01.121+0100,9.570,233.863,2.547,3.757,69.887
07:44:03.668,1781160243.668,2026-06-11T07:44:03.668+0100,8.726,242.589,2.547,3.426,72.434
07:44:06.215,1781160246.215,2026-06-11T07:44:06.215+0100,8.994,251.583,2.547,3.531,74.981
07:44:08.762,1781160248.762,2026-06-11T07:44:08.762+0100,8.963,260.546,2.547,3.519,77.528
07:44:11.310,1781160251.310,2026-06-11T07:44:11.310+0100,8.024,268.570,2.547,3.150,80.075
07:44:13.857,1781160253.857,2026-06-11T07:44:13.857+0100,7.347,275.917,2.547,2.884,82.622
07:44:16.404,1781160256.404,2026-06-11T07:44:16.404+0100,9.171,285.088,2.547,3.601,85.169
07:44:18.951,1781160258.951,2026-06-11T07:44:18.951+0100,8.821,293.909,2.547,3.463,87.717
07:44:21.498,1781160261.498,2026-06-11T07:44:21.498+0100,8.483,302.392,2.547,3.331,90.264
07:44:24.045,1781160264.045,2026-06-11T07:44:24.045+0100,8.241,310.633,2.547,3.235,92.811
07:44:26.592,1781160266.592,2026-06-11T07:44:26.592+0100,8.860,319.493,2.547,3.478,95.358
07:44:29.139,1781160269.139,2026-06-11T07:44:29.139+0100,8.587,328.080,2.547,3.371,97.905
07:44:31.686,1781160271.686,2026-06-11T07:44:31.686+0100,8.838,336.918,2.547,3.470,100.452
07:44:34.233,1781160274.233,2026-06-11T07:44:34.233+0100,7.059,343.977,2.547,2.771,102.999
07:44:36.781,1781160276.781,2026-06-11T07:44:36.781+0100,9.533,353.510,2.547,3.743,105.546
07:44:39.328,1781160279.328,2026-06-11T07:44:39.328+0100,8.474,361.984,2.547,3.327,108.093
07:44:41.875,1781160281.875,2026-06-11T07:44:41.875+0100,7.863,369.847,2.547,3.087,110.640
07:44:44.422,1781160284.422,2026-06-11T07:44:44.422+0100,10.431,380.278,2.547,4.095,113.187
07:44:46.969,1781160286.969,2026-06-11T07:44:46.969+0100,9.178,389.457,2.547,3.604,115.735
07:44:49.516,1781160289.516,2026-06-11T07:44:49.516+0100,8.399,397.855,2.547,3.297,118.282
07:44:52.063,1781160292.063,2026-06-11T07:44:52.063+0100,8.857,406.712,2.547,3.477,120.829
07:44:54.610,1781160294.610,2026-06-11T07:44:54.610+0100,8.904,415.616,2.547,3.496,123.376
07:44:57.157,1781160297.157,2026-06-11T07:44:57.157+0100,7.012,422.628,2.547,2.753,125.923
07:44:59.704,1781160299.704,2026-06-11T07:44:59.704+0100,8.529,431.157,2.547,3.349,128.470
07:45:02.251,1781160302.251,2026-06-11T07:45:02.251+0100,8.943,440.101,2.547,3.511,131.017
07:45:04.798,1781160304.798,2026-06-11T07:45:04.798+0100,8.179,448.280,2.547,3.211,133.564
07:45:07.345,1781160307.345,2026-06-11T07:45:07.345+0100,10.525,458.805,2.547,4.132,136.111
07:45:09.892,1781160309.892,2026-06-11T07:45:09.892+0100,9.350,468.155,2.547,3.671,138.658
07:45:12.439,1781160312.439,2026-06-11T07:45:12.439+0100,9.096,477.251,2.547,3.571,141.205
07:45:14.986,1781160314.986,2026-06-11T07:45:14.986+0100,8.706,485.957,2.547,3.418,143.752
07:45:17.533,1781160317.533,2026-06-11T07:45:17.533+0100,9.108,495.065,2.547,3.576,146.299
07:45:20.080,1781160320.080,2026-06-11T07:45:20.080+0100,6.783,501.848,2.547,2.663,148.846
07:45:22.627,1781160322.627,2026-06-11T07:45:22.627+0100,10.344,512.192,2.547,4.061,151.393
07:45:25.174,1781160325.174,2026-06-11T07:45:25.174+0100,8.686,520.878,2.547,3.410,153.940
07:45:27.721,1781160327.721,2026-06-11T07:45:27.721+0100,9.209,530.087,2.547,3.616,156.487
07:45:30.268,1781160330.268,2026-06-11T07:45:30.268+0100,9.313,539.401,2.547,3.657,159.034
07:45:32.815,1781160332.815,2026-06-11T07:45:32.815+0100,8.878,548.278,2.547,3.486,161.581
07:45:35.362,1781160335.362,2026-06-11T07:45:35.362+0100,7.096,555.374,2.547,2.786,164.128
07:45:37.909,1781160337.909,2026-06-11T07:45:37.909+0100,5.894,561.268,2.547,2.314,166.675
07:45:40.456,1781160340.456,2026-06-11T07:45:40.456+0100,5.186,566.454,2.547,2.036,169.222
07:45:43.003,1781160343.003,2026-06-11T07:45:43.003+0100,7.253,573.707,2.547,2.848,171.769
07:45:45.550,1781160345.550,2026-06-11T07:45:45.550+0100,5.059,578.766,2.547,1.986,174.316
07:45:48.097,1781160348.097,2026-06-11T07:45:48.097+0100,8.921,587.687,2.547,3.503,176.863
07:45:50.644,1781160350.644,2026-06-11T07:45:50.644+0100,8.398,596.085,2.547,3.297,179.410
07:45:53.191,1781160353.191,2026-06-11T07:45:53.191+0100,7.037,603.122,2.547,2.763,181.957
07:45:55.738,1781160355.738,2026-06-11T07:45:55.738+0100,7.209,610.331,2.547,2.830,184.504
07:45:58.285,1781160358.285,2026-06-11T07:45:58.285+0100,6.561,616.892,2.547,2.576,187.051
07:46:00.832,1781160360.832,2026-06-11T07:46:00.832+0100,9.690,626.582,2.547,3.805,189.598
07:46:03.379,1781160363.379,2026-06-11T07:46:03.379+0100,8.981,635.563,2.547,3.526,192.145
07:46:05.926,1781160365.926,2026-06-11T07:46:05.926+0100,7.956,643.520,2.547,3.124,194.692
07:46:08.473,1781160368.473,2026-06-11T07:46:08.473+0100,8.718,652.238,2.547,3.423,197.239
07:46:11.020,1781160371.020,2026-06-11T07:46:11.020+0100,8.352,660.590,2.547,3.279,199.786
07:46:13.567,1781160373.567,2026-06-11T07:46:13.567+0100,8.015,668.605,2.547,3.147,202.333
07:46:16.114,1781160376.114,2026-06-11T07:46:16.114+0100,8.041,676.646,2.547,3.157,204.880
07:46:18.661,1781160378.661,2026-06-11T07:46:18.661+0100,7.136,683.782,2.547,2.802,207.427
07:46:21.208,1781160381.208,2026-06-11T07:46:21.208+0100,6.730,690.512,2.547,2.642,209.974
07:46:23.755,1781160383.755,2026-06-11T07:46:23.755+0100,9.182,699.694,2.547,3.605,212.521
07:46:26.302,1781160386.302,2026-06-11T07:46:26.302+0100,9.241,708.935,2.547,3.628,215.068
07:46:28.849,1781160388.849,2026-06-11T07:46:28.849+0100,9.016,717.951,2.547,3.540,217.615
07:46:31.396,1781160391.396,2026-06-11T07:46:31.396+0100,7.199,725.150,2.547,2.827,220.162
07:46:33.943,1781160393.943,2026-06-11T07:46:33.943+0100,9.023,734.173,2.547,3.543,222.709
07:46:36.490,1781160396.490,2026-06-11T07:46:36.490+0100,9.122,743.295,2.547,3.582,225.256
07:46:39.037,1781160399.037,2026-06-11T07:46:39.037+0100,6.130,749.425,2.547,2.407,227.803
07:46:41.584,1781160401.584,2026-06-11T07:46:41.584+0100,7.190,756.615,2.547,2.823,230.350
07:46:44.131,1781160404.131,2026-06-11T07:46:44.131+0100,7.663,764.278,2.547,3.009,232.897
07:46:46.678,1781160406.678,2026-06-11T07:46:46.678+0100,8.734,773.013,2.547,3.429,235.444
07:46:49.225,1781160409.225,2026-06-11T07:46:49.225+0100,9.408,782.421,2.547,3.694,237.991
07:46:51.772,1781160411.772,2026-06-11T07:46:51.772+0100,9.279,791.700,2.547,3.643,240.537
07:46:54.319,1781160414.319,2026-06-11T07:46:54.319+0100,9.065,800.765,2.547,3.559,243.084
07:46:56.866,1781160416.866,2026-06-11T07:46:56.866+0100,10.641,811.406,2.547,4.178,245.631
07:46:59.413,1781160419.413,2026-06-11T07:46:59.413+0100,5.135,816.541,2.547,2.016,248.178
07:47:01.960,1781160421.960,2026-06-11T07:47:01.960+0100,7.171,823.712,2.547,2.816,250.725
07:47:04.506,1781160424.506,2026-06-11T07:47:04.506+0100,9.888,833.600,2.547,3.882,253.272
07:47:07.053,1781160427.053,2026-06-11T07:47:07.053+0100,8.032,841.633,2.547,3.154,255.819
07:47:09.600,1781160429.600,2026-06-11T07:47:09.600+0100,8.048,849.681,2.547,3.160,258.366
07:47:12.147,1781160432.147,2026-06-11T07:47:12.147+0100,8.844,858.525,2.547,3.473,260.913
07:47:14.694,1781160434.694,2026-06-11T07:47:14.694+0100,8.595,867.120,2.547,3.375,263.460
07:47:17.241,1781160437.241,2026-06-11T07:47:17.241+0100,7.966,875.086,2.547,3.128,266.007
07:47:19.788,1781160439.788,2026-06-11T07:47:19.788+0100,7.953,883.040,2.547,3.123,268.554
07:47:22.335,1781160442.335,2026-06-11T07:47:22.335+0100,9.134,892.174,2.547,3.586,271.101
07:47:24.882,1781160444.882,2026-06-11T07:47:24.882+0100,7.900,900.074,2.547,3.102,273.648
07:47:27.429,1781160447.429,2026-06-11T07:47:27.429+0100,3.740,903.814,2.547,1.468,276.195
07:49:57.699,1781160597.699,2026-06-11T07:49:57.699+0100,12.060,915.874,2.547,4.735,426.465
07:50:00.246,1781160600.246,2026-06-11T07:50:00.246+0100,7.467,923.340,2.547,2.932,429.012
07:50:02.793,1781160602.793,2026-06-11T07:50:02.793+0100,7.778,931.119,2.547,3.054,431.559
07:50:05.340,1781160605.340,2026-06-11T07:50:05.340+0100,9.995,941.113,2.547,3.924,434.106
07:50:07.887,1781160607.887,2026-06-11T07:50:07.887+0100,8.872,949.986,2.547,3.484,436.653
07:50:10.434,1781160610.434,2026-06-11T07:50:10.434+0100,10.061,960.047,2.547,3.950,439.200
07:50:12.981,1781160612.981,2026-06-11T07:50:12.981+0100,9.001,969.047,2.547,3.534,441.747
07:50:15.528,1781160615.528,2026-06-11T07:50:15.528+0100,7.466,976.513,2.547,2.931,444.293
07:50:18.075,1781160618.075,2026-06-11T07:50:18.075+0100,7.127,983.640,2.547,2.798,446.840
07:50:20.622,1781160620.622,2026-06-11T07:50:20.622+0100,8.596,992.236,2.547,3.375,449.387
07:50:23.169,1781160623.169,2026-06-11T07:50:23.169+0100,9.998,1002.234,2.547,3.926,451.934
07:50:25.716,1781160625.716,2026-06-11T07:50:25.716+0100,9.328,1011.562,2.547,3.662,454.481
07:50:28.263,1781160628.263,2026-06-11T07:50:28.263+0100,9.972,1021.533,2.547,3.915,457.028
07:50:30.809,1781160630.809,2026-06-11T07:50:30.809+0100,7.532,1029.065,2.547,2.957,459.575
07:50:33.356,1781160633.356,2026-06-11T07:50:33.356+0100,10.690,1039.755,2.547,4.197,462.122
07:50:35.903,1781160635.903,2026-06-11T07:50:35.903+0100,9.676,1049.431,2.547,3.799,464.669
07:50:38.450,1781160638.450,2026-06-11T07:50:38.450+0100,9.686,1059.117,2.547,3.803,467.216
07:50:40.997,1781160640.997,2026-06-11T07:50:40.997+0100,7.688,1066.806,2.547,3.019,469.763
07:50:43.544,1781160643.544,2026-06-11T07:50:43.544+0100,9.034,1075.840,2.547,3.547,472.310
07:50:46.091,1781160646.091,2026-06-11T07:50:46.091+0100,9.085,1084.925,2.547,3.567,474.857
07:50:48.638,1781160648.638,2026-06-11T07:50:48.638+0100,10.651,1095.576,2.547,4.182,477.404
07:50:51.185,1781160651.185,2026-06-11T07:50:51.185+0100,9.166,1104.742,2.547,3.599,479.950
07:50:53.732,1781160653.732,2026-06-11T07:50:53.732+0100,8.515,1113.257,2.547,3.343,482.497
07:50:56.279,1781160656.279,2026-06-11T07:50:56.279+0100,9.013,1122.270,2.547,3.539,485.044
07:50:58.825,1781160658.825,2026-06-11T07:50:58.825+0100,8.741,1131.011,2.547,3.432,487.591
07:51:01.372,1781160661.372,2026-06-11T07:51:01.372+0100,8.535,1139.546,2.547,3.351,490.138
07:51:03.919,1781160663.919,2026-06-11T07:51:03.919+0100,9.778,1149.324,2.547,3.839,492.685
07:51:06.466,1781160666.466,2026-06-11T07:51:06.466+0100,7.914,1157.237,2.547,3.107,495.232
07:51:09.013,1781160669.013,2026-06-11T07:51:09.013+0100,9.680,1166.917,2.547,3.801,497.779
07:51:11.560,1781160671.560,2026-06-11T07:51:11.560+0100,9.081,1175.998,2.547,3.565,500.326
07:51:14.107,1781160674.107,2026-06-11T07:51:14.107+0100,7.964,1183.962,2.547,3.127,502.873
07:51:16.654,1781160676.654,2026-06-11T07:51:16.654+0100,9.781,1193.743,2.547,3.840,505.419
07:51:19.201,1781160679.201,2026-06-11T07:51:19.201+0100,8.839,1202.582,2.547,3.471,507.966
07:51:21.748,1781160681.748,2026-06-11T07:51:21.748+0100,7.903,1210.485,2.547,3.103,510.513
07:51:24.294,1781160684.294,2026-06-11T07:51:24.294+0100,8.826,1219.310,2.547,3.465,513.060
07:51:26.841,1781160686.841,2026-06-11T07:51:26.841+0100,8.825,1228.135,2.547,3.465,515.607
07:51:29.388,1781160689.388,2026-06-11T07:51:29.388+0100,9.349,1237.484,2.547,3.671,518.154
07:51:31.935,1781160691.935,2026-06-11T07:51:31.935+0100,9.089,1246.573,2.547,3.569,520.701
07:51:34.482,1781160694.482,2026-06-11T07:51:34.482+0100,8.660,1255.233,2.547,3.400,523.248
07:51:37.029,1781160697.029,2026-06-11T07:51:37.029+0100,8.427,1263.660,2.547,3.309,525.794
07:51:39.576,1781160699.576,2026-06-11T07:51:39.576+0100,8.678,1272.338,2.547,3.407,528.341
07:51:42.122,1781160702.122,2026-06-11T07:51:42.122+0100,8.300,1280.638,2.547,3.259,530.888
07:51:44.669,1781160704.669,2026-06-11T07:51:44.669+0100,7.744,1288.382,2.547,3.040,533.435
07:51:47.216,1781160707.216,2026-06-11T07:51:47.216+0100,8.155,1296.537,2.547,3.202,535.982
07:51:49.763,1781160709.763,2026-06-11T07:51:49.763+0100,9.216,1305.753,2.547,3.619,538.529
07:51:52.310,1781160712.310,2026-06-11T07:51:52.310+0100,9.350,1315.104,2.547,3.671,541.076
07:51:54.857,1781160714.857,2026-06-11T07:51:54.857+0100,7.113,1322.217,2.547,2.793,543.623
07:51:57.404,1781160717.404,2026-06-11T07:51:57.404+0100,6.110,1328.326,2.547,2.399,546.169
07:51:59.951,1781160719.951,2026-06-11T07:51:59.951+0100,8.450,1336.776,2.547,3.318,548.716
07:52:02.497,1781160722.497,2026-06-11T07:52:02.497+0100,8.535,1345.311,2.547,3.351,551.263
07:52:05.044,1781160725.044,2026-06-11T07:52:05.044+0100,8.482,1353.793,2.547,3.330,553.810
07:52:07.591,1781160727.591,2026-06-11T07:52:07.591+0100,9.406,1363.199,2.547,3.693,556.357
07:52:10.138,1781160730.138,2026-06-11T07:52:10.138+0100,7.568,1370.767,2.547,2.972,558.904
07:52:12.685,1781160732.685,2026-06-11T07:52:12.685+0100,10.447,1381.215,2.547,4.102,561.451
07:52:15.232,1781160735.232,2026-06-11T07:52:15.232+0100,10.041,1391.256,2.547,3.943,563.997
07:52:17.779,1781160737.779,2026-06-11T07:52:17.779+0100,12.013,1403.269,2.547,4.717,566.544
07:52:20.325,1781160740.325,2026-06-11T07:52:20.325+0100,9.145,1412.413,2.547,3.591,569.091
07:52:22.872,1781160742.872,2026-06-11T07:52:22.872+0100,9.133,1421.547,2.547,3.586,571.638
07:52:25.419,1781160745.419,2026-06-11T07:52:25.419+0100,9.786,1431.333,2.547,3.843,574.185
07:52:27.966,1781160747.966,2026-06-11T07:52:27.966+0100,8.793,1440.126,2.547,3.452,576.732
07:52:30.513,1781160750.513,2026-06-11T07:52:30.513+0100,8.054,1448.180,2.547,3.162,579.279
07:52:33.060,1781160753.060,2026-06-11T07:52:33.060+0100,8.479,1456.659,2.547,3.329,581.825
07:52:35.607,1781160755.607,2026-06-11T07:52:35.607+0100,6.033,1462.692,2.547,2.369,584.372
07:52:38.153,1781160758.153,2026-06-11T07:52:38.153+0100,7.385,1470.077,2.547,2.900,586.919
07:52:40.700,1781160760.700,2026-06-11T07:52:40.700+0100,8.434,1478.511,2.547,3.312,589.466
07:52:43.247,1781160763.247,2026-06-11T07:52:43.247+0100,6.897,1485.408,2.547,2.708,592.013
07:52:45.794,1781160765.794,2026-06-11T07:52:45.794+0100,8.535,1493.943,2.547,3.351,594.560
07:52:48.341,1781160768.341,2026-06-11T07:52:48.341+0100,8.124,1502.067,2.547,3.190,597.107
07:52:50.888,1781160770.888,2026-06-11T07:52:50.888+0100,8.296,1510.363,2.547,3.257,599.653
07:52:53.435,1781160773.435,2026-06-11T07:52:53.435+0100,9.090,1519.453,2.547,3.569,602.200
07:52:55.981,1781160775.981,2026-06-11T07:52:55.981+0100,9.857,1529.309,2.547,3.870,604.747
07:52:58.528,1781160778.528,2026-06-11T07:52:58.528+0100,8.665,1537.975,2.547,3.402,607.294
07:53:01.075,1781160781.075,2026-06-11T07:53:01.075+0100,9.872,1547.847,2.547,3.876,609.841
07:53:03.622,1781160783.622,2026-06-11T07:53:03.622+0100,8.442,1556.289,2.547,3.315,612.388
07:53:06.169,1781160786.169,2026-06-11T07:53:06.169+0100,7.824,1564.114,2.547,3.072,614.934
07:53:08.716,1781160788.716,2026-06-11T07:53:08.716+0100,9.931,1574.044,2.547,3.899,617.481
07:53:11.262,1781160791.262,2026-06-11T07:53:11.262+0100,9.400,1583.445,2.547,3.691,620.028
07:53:13.809,1781160793.809,2026-06-11T07:53:13.809+0100,9.681,1593.125,2.547,3.801,622.575
07:53:16.356,1781160796.356,2026-06-11T07:53:16.356+0100,9.837,1602.962,2.547,3.862,625.122
07:53:18.903,1781160798.903,2026-06-11T07:53:18.903+0100,7.960,1610.922,2.547,3.126,627.669
07:53:21.450,1781160801.450,2026-06-11T07:53:21.450+0100,8.957,1619.880,2.547,3.517,630.215
07:53:23.996,1781160803.996,2026-06-11T07:53:23.996+0100,9.512,1629.392,2.547,3.735,632.762
07:53:26.543,1781160806.543,2026-06-11T07:53:26.543+0100,8.824,1638.215,2.547,3.465,635.309
07:53:29.090,1781160809.090,2026-06-11T07:53:29.090+0100,8.467,1646.683,2.547,3.325,637.856
07:53:31.637,1781160811.637,2026-06-11T07:53:31.637+0100,8.667,1655.350,2.547,3.403,640.403
07:53:34.184,1781160814.184,2026-06-11T07:53:34.184+0100,9.277,1664.627,2.547,3.643,642.949
07:53:36.731,1781160816.731,2026-06-11T07:53:36.731+0100,8.423,1673.051,2.547,3.307,645.496
07:53:39.277,1781160819.277,2026-06-11T07:53:39.277+0100,9.256,1682.307,2.547,3.634,648.043
07:53:41.824,1781160821.824,2026-06-11T07:53:41.824+0100,7.651,1689.958,2.547,3.004,650.590
07:53:44.371,1781160824.371,2026-06-11T07:53:44.371+0100,8.531,1698.489,2.547,3.350,653.137
07:53:46.918,1781160826.918,2026-06-11T07:53:46.918+0100,8.771,1707.259,2.547,3.444,655.683
07:53:49.465,1781160829.465,2026-06-11T07:53:49.465+0100,7.553,1714.812,2.547,2.966,658.230
07:53:52.011,1781160832.011,2026-06-11T07:53:52.011+0100,9.431,1724.243,2.547,3.703,660.777
07:53:54.558,1781160834.558,2026-06-11T07:53:54.558+0100,10.331,1734.574,2.547,4.057,663.324
07:53:57.105,1781160837.105,2026-06-11T07:53:57.105+0100,9.392,1743.966,2.547,3.688,665.871
07:53:59.652,1781160839.652,2026-06-11T07:53:59.652+0100,9.158,1753.124,2.547,3.596,668.418
07:54:02.199,1781160842.199,2026-06-11T07:54:02.199+0100,8.546,1761.669,2.547,3.355,670.964
07:54:04.745,1781160844.745,2026-06-11T07:54:04.745+0100,9.137,1770.807,2.547,3.588,673.511
07:54:07.292,1781160847.292,2026-06-11T07:54:07.292+0100,9.096,1779.903,2.547,3.572,676.058
07:54:09.839,1781160849.839,2026-06-11T07:54:09.839+0100,8.491,1788.394,2.547,3.334,678.605
07:54:12.386,1781160852.386,2026-06-11T07:54:12.386+0100,9.765,1798.159,2.547,3.834,681.152
07:54:14.933,1781160854.933,2026-06-11T07:54:14.933+0100,8.281,1806.440,2.547,3.251,683.698
07:54:17.479,1781160857.479,2026-06-11T07:54:17.479+0100,8.888,1815.328,2.547,3.490,686.245
07:54:20.026,1781160860.026,2026-06-11T07:54:20.026+0100,10.915,1826.243,2.547,4.286,688.792
07:54:22.573,1781160862.573,2026-06-11T07:54:22.573+0100,7.050,1833.293,2.547,2.768,691.339
07:54:25.120,1781160865.120,2026-06-11T07:54:25.120+0100,10.184,1843.476,2.547,3.999,693.886
07:54:27.667,1781160867.667,2026-06-11T07:54:27.667+0100,7.752,1851.229,2.547,3.044,696.432
07:54:30.213,1781160870.213,2026-06-11T07:54:30.213+0100,8.771,1859.999,2.547,3.444,698.979
07:54:32.760,1781160872.760,2026-06-11T07:54:32.760+0100,10.101,1870.101,2.547,3.966,701.526
07:54:35.307,1781160875.307,2026-06-11T07:54:35.307+0100,9.120,1879.221,2.547,3.581,704.073
07:54:37.854,1781160877.854,2026-06-11T07:54:37.854+0100,8.236,1887.457,2.547,3.234,706.620
07:54:40.401,1781160880.401,2026-06-11T07:54:40.401+0100,8.677,1896.134,2.547,3.407,709.166
07:54:42.947,1781160882.947,2026-06-11T07:54:42.947+0100,10.661,1906.795,2.547,4.186,711.713
07:54:45.494,1781160885.494,2026-06-11T07:54:45.494+0100,7.684,1914.478,2.547,3.017,714.260
07:54:48.041,1781160888.041,2026-06-11T07:54:48.041+0100,8.872,1923.350,2.547,3.483,716.807
07:54:50.588,1781160890.588,2026-06-11T07:54:50.588+0100,9.165,1932.515,2.547,3.599,719.353
07:54:53.135,1781160893.135,2026-06-11T07:54:53.135+0100,10.367,1942.883,2.547,4.071,721.900
07:54:55.681,1781160895.681,2026-06-11T07:54:55.681+0100,9.037,1951.920,2.547,3.548,724.447
07:54:58.228,1781160898.228,2026-06-11T07:54:58.228+0100,8.670,1960.590,2.547,3.404,726.994
07:55:00.775,1781160900.775,2026-06-11T07:55:00.775+0100,8.479,1969.069,2.547,3.329,729.541
07:55:03.322,1781160903.322,2026-06-11T07:55:03.322+0100,8.670,1977.739,2.547,3.404,732.087
07:55:05.869,1781160905.869,2026-06-11T07:55:05.869+0100,9.353,1987.092,2.547,3.672,734.634
07:55:08.415,1781160908.415,2026-06-11T07:55:08.415+0100,8.827,1995.919,2.547,3.466,737.181
07:55:10.962,1781160910.962,2026-06-11T07:55:10.962+0100,7.944,2003.863,2.547,3.119,739.728
07:55:13.509,1781160913.509,2026-06-11T07:55:13.509+0100,9.061,2012.924,2.547,3.558,742.275
07:55:16.056,1781160916.056,2026-06-11T07:55:16.056+0100,9.646,2022.570,2.547,3.788,744.821
07:55:18.602,1781160918.602,2026-06-11T07:55:18.602+0100,9.384,2031.954,2.547,3.685,747.368
07:55:21.149,1781160921.149,2026-06-11T07:55:21.149+0100,9.100,2041.054,2.547,3.573,749.915
07:55:23.696,1781160923.696,2026-06-11T07:55:23.696+0100,8.253,2049.307,2.547,3.241,752.462
07:55:26.243,1781160926.243,2026-06-11T07:55:26.243+0100,9.818,2059.125,2.547,3.855,755.009
07:55:28.790,1781160928.790,2026-06-11T07:55:28.790+0100,7.569,2066.694,2.547,2.972,757.555
07:55:31.336,1781160931.336,2026-06-11T07:55:31.336+0100,6.537,2073.231,2.547,2.567,760.102
07:55:33.883,1781160933.883,2026-06-11T07:55:33.883+0100,7.324,2080.555,2.547,2.876,762.649
07:55:36.430,1781160936.430,2026-06-11T07:55:36.430+0100,8.362,2088.917,2.547,3.283,765.196
07:55:38.977,1781160938.977,2026-06-11T07:55:38.977+0100,7.621,2096.538,2.547,2.992,767.742
07:55:41.524,1781160941.524,2026-06-11T07:55:41.524+0100,8.580,2105.118,2.547,3.369,770.289
07:55:44.070,1781160944.070,2026-06-11T07:55:44.070+0100,8.478,2113.596,2.547,3.329,772.836
07:55:46.617,1781160946.617,2026-06-11T07:55:46.617+0100,8.317,2121.913,2.547,3.266,775.383
07:55:49.164,1781160949.164,2026-06-11T07:55:49.164+0100,9.666,2131.579,2.547,3.795,777.930
07:55:51.711,1781160951.711,2026-06-11T07:55:51.711+0100,8.235,2139.815,2.547,3.234,780.476
07:55:54.257,1781160954.257,2026-06-11T07:55:54.257+0100,8.095,2147.910,2.547,3.179,783.023
07:55:56.804,1781160956.804,2026-06-11T07:55:56.804+0100,8.650,2156.560,2.547,3.396,785.570
07:55:59.351,1781160959.351,2026-06-11T07:55:59.351+0100,9.562,2166.122,2.547,3.755,788.117
07:56:01.898,1781160961.898,2026-06-11T07:56:01.898+0100,7.707,2173.829,2.547,3.026,790.664
07:56:04.445,1781160964.445,2026-06-11T07:56:04.445+0100,9.350,2183.179,2.547,3.671,793.210
07:56:06.991,1781160966.991,2026-06-11T07:56:06.991+0100,7.590,2190.769,2.547,2.980,795.757
07:56:09.538,1781160969.538,2026-06-11T07:56:09.538+0100,9.180,2199.949,2.547,3.605,798.304
07:56:12.085,1781160972.085,2026-06-11T07:56:12.085+0100,8.109,2208.058,2.547,3.184,800.851
07:56:14.632,1781160974.632,2026-06-11T07:56:14.632+0100,9.053,2217.111,2.547,3.555,803.397
07:56:17.178,1781160977.178,2026-06-11T07:56:17.178+0100,7.880,2224.991,2.547,3.094,805.944
