Time,Timestamp,ISO8601,Heart Rate (bpm),Power (watt),Cadence (count/min),Latitude (°),Longitude (°),Elevation (meter),Horizontal accuracy (meter),Vertical accuracy (meter),Distance (meter),Speed (m/s),Stride length (mm),VO (mm),GCT (ms),Lap,Intensity,Since start (second)
07:45:31.234,1781160331.234,2026-06-11T07:45:31.234+0100,130,278,81,51.427011,-0.323542,8.976,0.973146,0.690283,534.032,3.500,1294,107,258,1,active,160.000
07:45:32.234,1781160332.234,2026-06-11T07:45:32.234+0100,130,279,82,51.427043,-0.323538,8.948,0.974207,0.690283,537.689,3.506,1292,108,260,1,active,161.000
07:45:33.234,1781160333.234,2026-06-11T07:45:33.234+0100,130,279,82,51.427074,-0.323536,8.923,0.978370,0.690283,541.255,3.511,1290,108,261,1,active,162.000
07:45:34.234,1781160334.234,2026-06-11T07:45:34.234+0100,130,278,81,51.427104,-0.323538,8.900,0.984615,0.690283,544.740,3.499,1290,109,263,1,active,163.000
07:45:35.234,1781160335.234,2026-06-11T07:45:35.234+0100,130,277,81,51.427133,-0.323543,8.879,0.994158,0.690283,548.226,3.487,1290,109,266,1,active,164.000
07:45:36.234,1781160336.234,2026-06-11T07:45:36.234+0100,130,275,81,51.427160,-0.323548,8.860,1.006305,0.690283,551.022,3.470,1290,108,273,1,active,165.000
07:45:37.234,1781160337.234,2026-06-11T07:45:37.234+0100,130,274,80,51.427185,-0.323551,8.841,1.014205,0.690283,553.808,3.449,1290,108,281,1,active,166.000
07:45:38.234,1781160338.234,2026-06-11T07:45:38.234+0100,130,272,80,51.427211,-0.323552,8.824,1.024246,0.690283,556.388,3.428,1287,107,288,1,active,167.000
07:45:39.234,1781160339.234,2026-06-11T07:45:39.234+0100,130,267,80,51.427233,-0.323549,8.808,1.042516,0.690283,558.702,3.366,1254,107,296,1,active,168.000
07:45:40.234,1781160340.234,2026-06-11T07:45:40.234+0100,130,262,80,51.427252,-0.323539,8.792,1.050106,0.690283,561.016,3.302,1221,106,302,1,active,169.000
07:45:41.234,1781160341.234,2026-06-11T07:45:41.234+0100,130,249,79,51.427265,-0.323516,8.778,1.062348,0.690283,563.082,3.137,1187,106,299,1,active,170.000
07:45:42.234,1781160342.234,2026-06-11T07:45:42.234+0100,129,226,79,51.427271,-0.323483,8.764,1.074420,0.690283,565.118,2.843,1154,107,296,1,active,171.000
07:45:43.234,1781160343.234,2026-06-11T07:45:43.234+0100,129,203,79,51.427273,-0.323443,8.751,1.083946,0.690283,567.434,2.548,1120,107,294,1,active,172.000
07:45:44.234,1781160344.234,2026-06-11T07:45:44.234+0100,129,207,79,51.427274,-0.323400,8.738,1.088239,0.690283,570.281,2.608,1106,108,291,1,active,173.000
07:45:45.234,1781160345.234,2026-06-11T07:45:45.234+0100,129,216,79,51.427279,-0.323362,8.726,1.093606,0.690283,573.129,2.711,1093,108,289,1,active,174.000
07:45:46.234,1781160346.234,2026-06-11T07:45:46.234+0100,128,221,79,51.427293,-0.323335,8.716,1.095399,0.690283,575.290,2.778,1079,109,284,1,active,175.000
07:45:47.234,1781160347.234,2026-06-11T07:45:47.234+0100,128,220,79,51.427317,-0.323319,8.709,1.098097,0.690283,577.276,2.776,1065,110,280,1,active,176.000
07:45:48.234,1781160348.234,2026-06-11T07:45:48.234+0100,128,220,79,51.427348,-0.323313,8.706,1.094835,0.690283,579.641,2.775,1051,110,275,1,active,177.000
07:45:49.234,1781160349.234,2026-06-11T07:45:49.234+0100,128,233,79,51.427381,-0.323311,8.708,1.091123,0.690283,583.144,2.935,1085,111,271,1,active,178.000
07:45:50.234,1781160350.234,2026-06-11T07:45:50.234+0100,128,248,79,51.427413,-0.323309,8.715,1.087330,0.690283,586.647,3.138,1124,112,266,1,active,179.000
07:45:51.234,1781160351.234,2026-06-11T07:45:51.234+0100,127,260,79,51.427442,-0.323305,8.727,1.083657,0.690283,590.005,3.290,1164,112,265,1,active,180.000
07:45:52.234,1781160352.234,2026-06-11T07:45:52.234+0100,127,260,79,51.427469,-0.323300,8.741,1.081134,0.690283,593.302,3.292,1203,111,265,1,active,181.000
07:45:53.234,1781160353.234,2026-06-11T07:45:53.234+0100,127,260,79,51.427497,-0.323293,8.759,1.079250,0.690283,596.516,3.294,1242,111,264,1,active,182.000
07:45:54.234,1781160354.234,2026-06-11T07:45:54.234+0100,127,256,79,51.427523,-0.323283,8.778,1.080726,0.690283,599.279,3.249,1234,110,264,1,active,183.000
07:45:55.234,1781160355.234,2026-06-11T07:45:55.234+0100,126,251,79,51.427547,-0.323270,8.797,1.083529,0.690283,602.042,3.185,1215,110,263,1,active,184.000
07:45:56.234,1781160356.234,2026-06-11T07:45:56.234+0100,126,247,79,51.427569,-0.323257,8.815,1.089128,0.690283,604.846,3.129,1195,110,262,1,active,185.000
07:45:57.234,1781160357.234,2026-06-11T07:45:57.234+0100,126,246,79,51.427591,-0.323247,8.832,1.100068,0.690283,607.676,3.119,1175,109,261,1,active,186.000
07:45:58.234,1781160358.234,2026-06-11T07:45:58.234+0100,125,245,79,51.427616,-0.323240,8.848,1.107308,0.690283,610.490,3.108,1156,109,260,1,active,187.000
07:45:59.234,1781160359.234,2026-06-11T07:45:59.234+0100,125,245,79,51.427643,-0.323234,8.864,1.112547,0.690283,613.066,3.100,1151,109,258,1,active,188.000
07:46:00.234,1781160360.234,2026-06-11T07:46:00.234+0100,125,244,79,51.427671,-0.323227,8.879,1.116441,0.690283,615.642,3.094,1153,108,257,1,active,189.000
07:46:01.234,1781160361.234,2026-06-11T07:46:01.234+0100,125,244,79,51.427698,-0.323218,8.895,1.119483,0.690283,618.851,3.090,1155,108,258,1,active,190.000
07:46:02.234,1781160362.234,2026-06-11T07:46:02.234+0100,125,246,79,51.427726,-0.323207,8.910,1.120095,0.690283,622.655,3.111,1157,108,259,1,active,191.000
07:46:03.234,1781160363.234,2026-06-11T07:46:03.234+0100,124,247,80,51.427756,-0.323193,8.926,1.124104,0.690283,626.460,3.133,1159,109,260,1,active,192.000
07:46:04.234,1781160364.234,2026-06-11T07:46:04.234+0100,124,249,80,51.427787,-0.323177,8.942,1.125854,0.690283,629.995,3.153,1162,109,261,1,active,193.000
07:46:05.234,1781160365.234,2026-06-11T07:46:05.234+0100,124,250,80,51.427818,-0.323163,8.956,1.125965,0.690283,633.521,3.170,1166,109,262,1,active,194.000
07:46:06.234,1781160366.234,2026-06-11T07:46:06.234+0100,124,251,81,51.427845,-0.323151,8.967,1.126658,0.690283,636.878,3.188,1170,109,262,1,active,195.000
07:46:07.234,1781160367.234,2026-06-11T07:46:07.234+0100,124,251,81,51.427871,-0.323142,8.975,1.127434,0.690283,640.002,3.179,1174,109,263,1,active,196.000
07:46:08.234,1781160368.234,2026-06-11T07:46:08.234+0100,124,250,81,51.427898,-0.323136,8.978,1.130054,0.690283,643.126,3.169,1178,108,264,1,active,197.000
07:46:09.234,1781160369.234,2026-06-11T07:46:09.234+0100,124,251,81,51.427926,-0.323133,8.977,1.132164,0.690283,646.511,3.172,1180,108,264,1,active,198.000
07:46:10.234,1781160370.234,2026-06-11T07:46:10.234+0100,124,252,81,51.427955,-0.323135,8.971,1.137882,0.690283,649.934,3.192,1180,108,265,1,active,199.000
07:46:11.234,1781160371.234,2026-06-11T07:46:11.234+0100,124,254,82,51.427985,-0.323142,8.962,1.141304,0.690283,653.310,3.212,1180,108,264,1,active,200.000
07:46:12.234,1781160372.234,2026-06-11T07:46:12.234+0100,123,254,82,51.428015,-0.323152,8.951,1.144221,0.690283,656.589,3.209,1180,109,263,1,active,201.000
07:46:13.234,1781160373.234,2026-06-11T07:46:13.234+0100,123,253,82,51.428043,-0.323163,8.938,1.144160,0.690283,659.868,3.204,1180,109,261,1,active,202.000
07:46:14.234,1781160374.234,2026-06-11T07:46:14.234+0100,123,253,82,51.428070,-0.323174,8.923,1.143707,0.690283,663.044,3.198,1179,109,260,1,active,203.000
07:46:15.234,1781160375.234,2026-06-11T07:46:15.234+0100,123,252,82,51.428097,-0.323186,8.908,1.140507,0.690283,666.191,3.194,1177,110,259,1,active,204.000
07:46:16.234,1781160376.234,2026-06-11T07:46:16.234+0100,123,252,82,51.428122,-0.323198,8.891,1.135446,0.690283,669.341,3.189,1175,110,259,1,active,205.000
07:46:17.234,1781160377.234,2026-06-11T07:46:17.234+0100,123,251,82,51.428148,-0.323213,8.872,1.129986,0.690283,672.498,3.175,1173,111,260,1,active,206.000
07:46:18.234,1781160378.234,2026-06-11T07:46:18.234+0100,123,249,82,51.428172,-0.323229,8.850,1.121646,0.690283,675.655,3.158,1171,111,261,1,active,207.000
07:46:19.234,1781160379.234,2026-06-11T07:46:19.234+0100,123,248,82,51.428196,-0.323248,8.825,1.114547,0.690283,678.568,3.142,1169,111,262,1,active,208.000
07:46:20.234,1781160380.234,2026-06-11T07:46:20.234+0100,123,247,82,51.428219,-0.323268,8.797,1.108165,0.690283,681.370,3.129,1165,112,263,1,active,209.000
07:46:21.234,1781160381.234,2026-06-11T07:46:21.234+0100,122,246,82,51.428241,-0.323289,8.764,1.101232,0.690283,684.150,3.117,1161,112,264,1,active,210.000
07:46:22.234,1781160382.234,2026-06-11T07:46:22.234+0100,122,245,81,51.428264,-0.323312,8.727,1.096367,0.690283,686.792,3.106,1157,111,263,1,active,211.000
07:46:23.234,1781160383.234,2026-06-11T07:46:23.234+0100,122,245,81,51.428288,-0.323336,8.686,1.093248,0.690283,689.434,3.097,1153,111,263,1,active,212.000
07:46:24.234,1781160384.234,2026-06-11T07:46:24.234+0100,122,244,80,51.428312,-0.323360,8.642,1.090874,0.690283,692.647,3.089,1150,110,262,1,active,213.000
07:46:25.234,1781160385.234,2026-06-11T07:46:25.234+0100,122,244,80,51.428337,-0.323385,8.594,1.089749,0.690283,696.252,3.097,1152,109,261,1,active,214.000
07:46:26.234,1781160386.234,2026-06-11T07:46:26.234+0100,122,245,79,51.428362,-0.323410,8.544,1.083877,0.690283,699.858,3.105,1154,109,261,1,active,215.000
07:46:27.234,1781160387.234,2026-06-11T07:46:27.234+0100,121,246,78,51.428388,-0.323436,8.492,1.080502,0.690283,703.486,3.119,1156,110,260,1,active,216.000
07:46:28.234,1781160388.234,2026-06-11T07:46:28.234+0100,121,247,78,51.428414,-0.323463,8.439,1.077152,0.690283,707.114,3.136,1158,110,260,1,active,217.000
07:46:29.234,1781160389.234,2026-06-11T07:46:29.234+0100,121,248,78,51.428440,-0.323490,8.385,1.072619,0.690283,710.698,3.152,1160,111,259,1,active,218.000
07:46:30.234,1781160390.234,2026-06-11T07:46:30.234+0100,121,248,79,51.428466,-0.323514,8.330,1.069675,0.690283,714.238,3.158,1162,111,258,1,active,219.000
07:46:31.234,1781160391.234,2026-06-11T07:46:31.234+0100,121,249,80,51.428492,-0.323537,8.275,1.069005,0.690283,717.778,3.163,1164,112,258,1,active,220.000
07:46:32.234,1781160392.234,2026-06-11T07:46:32.234+0100,121,249,80,51.428518,-0.323558,8.220,1.072163,0.690283,720.639,3.164,1166,112,258,1,active,221.000
07:46:33.234,1781160393.234,2026-06-11T07:46:33.234+0100,121,248,81,51.428543,-0.323581,8.165,1.076723,0.690283,723.466,3.161,1168,113,258,1,active,222.000
07:46:34.234,1781160394.234,2026-06-11T07:46:34.234+0100,121,248,81,51.428567,-0.323603,8.113,1.087728,0.690283,726.582,3.157,1170,113,259,1,active,223.000
07:46:35.234,1781160395.234,2026-06-11T07:46:35.234+0100,121,248,82,51.428591,-0.323627,8.065,1.102383,0.690283,730.125,3.163,1172,114,259,1,active,224.000
07:46:36.234,1781160396.234,2026-06-11T07:46:36.234+0100,121,249,81,51.428616,-0.323652,8.022,1.114106,0.690283,733.668,3.170,1174,114,259,1,active,225.000
07:46:37.234,1781160397.234,2026-06-11T07:46:37.234+0100,121,249,81,51.428640,-0.323677,7.986,1.124187,0.690283,737.244,3.182,1176,113,259,1,active,226.000
07:46:38.234,1781160398.234,2026-06-11T07:46:38.234+0100,121,251,80,51.428663,-0.323704,7.956,1.129773,0.690283,740.825,3.199,1178,112,259,1,active,227.000
07:46:39.234,1781160399.234,2026-06-11T07:46:39.234+0100,121,252,80,51.428686,-0.323733,7.935,1.136427,0.690283,744.042,3.217,1180,110,260,1,active,228.000
07:46:40.234,1781160400.234,2026-06-11T07:46:40.234+0100,121,251,79,51.428709,-0.323764,7.920,1.136185,0.690283,746.449,3.211,1180,109,260,1,active,229.000
07:46:41.234,1781160401.234,2026-06-11T07:46:41.234+0100,121,251,78,51.428731,-0.323794,7.912,1.129182,0.690283,748.856,3.202,1180,108,260,1,active,230.000
07:46:42.234,1781160402.234,2026-06-11T07:46:42.234+0100,121,250,78,51.428751,-0.323825,7.910,1.124196,0.690283,751.580,3.192,1180,108,261,1,active,231.000
07:46:43.234,1781160403.234,2026-06-11T07:46:43.234+0100,121,249,78,51.428770,-0.323852,7.911,1.117561,0.690283,754.403,3.178,1180,108,262,1,active,232.000
07:46:44.234,1781160404.234,2026-06-11T07:46:44.234+0100,121,248,79,51.428789,-0.323879,7.915,1.110169,0.690283,757.267,3.164,1180,107,264,1,active,233.000
07:46:45.234,1781160405.234,2026-06-11T07:46:45.234+0100,121,248,79,51.428810,-0.323906,7.922,1.100975,0.690283,760.275,3.160,1178,107,265,1,active,234.000
07:46:46.234,1781160406.234,2026-06-11T07:46:46.234+0100,121,247,80,51.428831,-0.323931,7.930,1.097631,0.690283,763.284,3.160,1176,107,266,1,active,235.000
07:46:47.234,1781160407.234,2026-06-11T07:46:47.234+0100,121,247,81,51.428854,-0.323955,7.941,1.093243,0.690333,766.574,3.157,1174,108,265,1,active,236.000
07:46:48.234,1781160408.234,2026-06-11T07:46:48.234+0100,121,246,81,51.428879,-0.323972,7.948,1.089024,0.690333,770.004,3.148,1172,109,264,1,active,237.000
07:46:49.234,1781160409.234,2026-06-11T07:46:49.234+0100,121,245,82,51.428906,-0.323978,7.951,1.081440,0.690447,773.465,3.138,1170,110,263,1,active,238.000
07:46:50.234,1781160410.234,2026-06-11T07:46:50.234+0100,121,246,82,51.428935,-0.323972,7.958,1.076242,0.691015,777.159,3.146,1173,111,262,1,active,239.000
07:46:51.234,1781160411.234,2026-06-11T07:46:51.234+0100,121,248,82,51.428964,-0.323954,7.969,1.075404,0.692683,780.853,3.162,1177,112,261,1,active,240.000
07:46:52.234,1781160412.234,2026-06-11T07:46:52.234+0100,121,249,82,51.428991,-0.323929,7.987,1.071985,0.696554,784.518,3.177,1181,112,262,1,active,241.000
07:46:53.234,1781160413.234,2026-06-11T07:46:53.234+0100,121,250,82,51.429018,-0.323898,8.008,1.069884,0.704295,788.161,3.190,1185,111,262,1,active,242.000
07:46:54.234,1781160414.234,2026-06-11T07:46:54.234+0100,121,251,82,51.429044,-0.323866,8.034,1.067348,0.717996,791.802,3.203,1189,110,263,1,active,243.000
07:46:55.234,1781160415.234,2026-06-11T07:46:55.234+0100,121,251,82,51.429068,-0.323835,8.071,1.068921,0.739470,795.361,3.214,1193,110,263,1,active,244.000
07:46:56.234,1781160416.234,2026-06-11T07:46:56.234+0100,121,252,82,51.429093,-0.323802,8.115,1.071826,0.768807,798.920,3.224,1197,109,264,1,active,245.000
07:46:57.234,1781160417.234,2026-06-11T07:46:57.234+0100,121,253,82,51.429117,-0.323769,8.160,1.075749,0.802450,802.778,3.235,1200,109,265,1,active,246.000
07:46:58.234,1781160418.234,2026-06-11T07:46:58.234+0100,121,255,81,51.429141,-0.323736,8.191,1.082190,0.834338,806.955,3.259,1204,110,266,1,active,247.000
07:46:59.234,1781160419.234,2026-06-11T07:46:59.234+0100,121,257,81,51.429166,-0.323702,8.195,1.089749,0.860390,811.133,3.284,1208,111,268,1,active,248.000
07:47:00.234,1781160420.234,2026-06-11T07:47:00.234+0100,122,256,81,51.429189,-0.323671,8.174,1.093290,0.879703,813.291,3.271,1207,111,269,1,active,249.000
07:47:01.234,1781160421.234,2026-06-11T07:47:01.234+0100,122,252,80,51.429208,-0.323646,8.127,1.094501,0.893016,815.307,3.218,1201,112,271,1,active,250.000
07:47:02.234,1781160422.234,2026-06-11T07:47:02.234+0100,122,247,80,51.429226,-0.323625,8.064,1.097920,0.901654,817.633,3.164,1195,112,269,1,active,251.000
07:47:03.234,1781160423.234,2026-06-11T07:47:03.234+0100,122,248,80,51.429245,-0.323605,7.999,1.100912,0.906959,820.448,3.166,1189,112,267,1,active,252.000
07:47:04.234,1781160424.234,2026-06-11T07:47:04.234+0100,122,249,80,51.429267,-0.323584,7.945,1.097455,0.910047,823.264,3.172,1183,111,264,1,active,253.000
07:47:05.234,1781160425.234,2026-06-11T07:47:05.234+0100,122,250,80,51.429294,-0.323559,7.906,1.094807,0.911750,826.977,3.186,1183,111,262,1,active,254.000
07:47:06.234,1781160426.234,2026-06-11T07:47:06.234+0100,122,252,80,51.429321,-0.323531,7.884,1.093792,0.912637,830.859,3.212,1189,111,259,1,active,255.000
07:47:07.234,1781160427.234,2026-06-11T07:47:07.234+0100,122,254,80,51.429347,-0.323500,7.889,1.091107,0.913068,834.527,3.238,1195,111,258,1,active,256.000
07:47:08.234,1781160428.234,2026-06-11T07:47:08.234+0100,122,254,80,51.429370,-0.323466,7.926,1.090438,0.913261,837.681,3.245,1201,110,259,1,active,257.000
07:47:09.234,1781160429.234,2026-06-11T07:47:09.234+0100,122,254,80,51.429391,-0.323432,7.999,1.090131,0.913338,840.835,3.247,1206,110,260,1,active,258.000
07:47:10.234,1781160430.234,2026-06-11T07:47:10.234+0100,122,254,80,51.429411,-0.323397,8.110,1.087726,0.913363,843.993,3.252,1211,110,261,1,active,259.000
07:47:11.234,1781160431.234,2026-06-11T07:47:11.234+0100,122,255,80,51.429432,-0.323362,8.253,1.087930,0.913367,847.153,3.261,1213,109,262,1,active,260.000
07:47:12.234,1781160432.234,2026-06-11T07:47:12.234+0100,122,256,80,51.429454,-0.323329,8.424,1.086969,0.913364,850.376,3.271,1215,109,261,1,active,261.000
07:47:13.234,1781160433.234,2026-06-11T07:47:13.234+0100,122,257,81,51.429476,-0.323295,8.610,1.085898,0.913360,853.848,3.281,1217,109,260,1,active,262.000
07:47:14.234,1781160434.234,2026-06-11T07:47:14.234+0100,122,257,81,51.429497,-0.323261,8.800,1.088747,0.913353,857.321,3.291,1219,109,259,1,active,263.000
07:47:15.234,1781160435.234,2026-06-11T07:47:15.234+0100,122,258,81,51.429517,-0.323227,8.983,1.088521,0.913349,860.729,3.298,1219,108,258,1,active,264.000
07:47:16.234,1781160436.234,2026-06-11T07:47:16.234+0100,122,258,82,51.429536,-0.323192,9.159,1.090111,0.913357,864.104,3.294,1217,108,257,1,active,265.000
07:47:17.234,1781160437.234,2026-06-11T07:47:17.234+0100,122,258,82,51.429556,-0.323156,9.315,1.093787,0.913368,867.453,3.291,1215,,256,1,active,266.000
07:47:18.234,1781160438.234,2026-06-11T07:47:18.234+0100,122,258,81,51.429574,-0.323122,9.448,1.095532,0.913375,870.580,3.293,1214,,256,1,active,267.000
07:47:19.234,1781160439.234,2026-06-11T07:47:19.234+0100,123,259,81,51.429593,-0.323086,9.545,1.094250,0.913380,873.708,3.298,1212,,256,1,active,268.000
07:47:20.234,1781160440.234,2026-06-11T07:47:20.234+0100,123,259,80,51.429610,-0.323049,9.595,1.095549,0.913385,876.833,3.304,,,256,1,active,269.000
07:47:21.234,1781160441.234,2026-06-11T07:47:21.234+0100,123,260,79,51.429626,-0.323010,9.597,1.092462,0.913387,879.956,3.315,,,256,1,active,270.000
07:47:22.234,1781160442.234,2026-06-11T07:47:22.234+0100,123,261,79,51.429641,-0.322969,9.514,1.092417,0.915367,883.084,3.326,,,,1,active,271.000
07:47:23.234,1781160443.234,2026-06-11T07:47:23.234+0100,123,262,78,51.429655,-0.322926,9.368,1.093499,0.918740,886.671,3.337,,,,1,active,272.000
07:47:24.234,1781160444.234,2026-06-11T07:47:24.234+0100,123,263,78,51.429670,-0.322883,9.162,1.095760,0.924554,890.257,3.348,,,,1,active,273.000
07:47:25.234,1781160445.234,2026-06-11T07:47:25.234+0100,122,264,75,51.429686,-0.322840,8.900,1.099257,0.934661,893.618,3.360,,,,1,active,274.000
07:47:26.234,1781160446.234,2026-06-11T07:47:26.234+0100,122,265,72,51.429702,-0.322798,8.582,1.104307,0.952258,896.720,3.371,,,,1,active,275.000
07:47:27.234,1781160447.234,2026-06-11T07:47:27.234+0100,122,266,69,51.429719,-0.322758,8.208,1.108113,0.982699,899.822,3.383,,,,1,active,276.000
07:47:28.234,1781160448.234,2026-06-11T07:47:28.234+0100,122,,67,51.429732,-0.322720,7.775,1.123969,1.034475,901.423,,,,,1,active,277.000
07:47:29.234,1781160449.234,2026-06-11T07:47:29.234+0100,,,64,51.429742,-0.322688,7.284,1.169126,1.120063,902.891,,,,,1,active,278.000
07:49:55.234,1781160595.234,2026-06-11T07:49:55.234+0100,,,9,,,,,,902.891,,,,,1,active,424.000
07:49:56.234,1781160596.234,2026-06-11T07:49:56.234+0100,84,,9,,,,,,902.891,,,,,1,active,425.000
07:49:57.234,1781160597.234,2026-06-11T07:49:57.234+0100,83,,9,51.431299,-0.321377,10.846,1.207608,1.418720,903.814,,,,,1,active,426.000
07:49:58.234,1781160598.234,2026-06-11T07:49:58.234+0100,83,,9,51.431317,-0.321369,10.552,1.113767,1.188888,908.549,,,,,1,active,427.000
07:49:59.234,1781160599.234,2026-06-11T07:49:59.234+0100,83,,21,51.431335,-0.321359,10.333,1.039881,1.024211,913.284,,,,,1,active,428.000
07:50:00.234,1781160600.234,2026-06-11T07:50:00.234+0100,82,137,33,51.431354,-0.321347,10.195,0.990795,0.905757,917.202,1.871,,,,1,active,429.000
07:50:01.234,1781160601.234,2026-06-11T07:50:01.234+0100,81,154,44,51.431375,-0.321332,10.130,0.956879,0.821323,920.134,2.007,,,,1,active,430.000
07:50:02.234,1781160602.234,2026-06-11T07:50:02.234+0100,81,171,56,51.431396,-0.321314,10.115,0.913636,0.764454,923.065,2.142,,,,1,active,431.000
07:50:03.234,1781160603.234,2026-06-11T07:50:03.234+0100,81,182,68,51.431418,-0.321296,10.131,0.895899,0.729409,926.107,2.245,,,,1,active,432.000
07:50:04.234,1781160604.234,2026-06-11T07:50:04.234+0100,82,187,80,51.431441,-0.321280,10.164,0.891684,0.709627,929.161,2.308,,,,1,active,433.000
07:50:05.234,1781160605.234,2026-06-11T07:50:05.234+0100,83,193,91,51.431464,-0.321268,10.204,0.884562,0.699341,932.528,2.371,1200,,,1,active,434.000
07:50:06.234,1781160606.234,2026-06-11T07:50:06.234+0100,84,202,90,51.431490,-0.321256,10.246,0.878489,0.694378,936.452,2.495,1188,,,1,active,435.000
07:50:07.234,1781160607.234,2026-06-11T07:50:07.234+0100,85,212,89,51.431517,-0.321244,10.285,0.879214,0.692135,940.376,2.626,1176,,,1,active,436.000
