Date,Timestamp,ISO8601,Speed (m/s),Cumulative Distance (meter),Since start (second)
07:58:21.969,1781161101.969,2026-06-11T07:58:21.969+0100,3.383,2639.344,930.734
07:58:24.515,1781161104.515,2026-06-11T07:58:24.515+0100,3.392,2645.863,933.281
07:58:27.062,1781161107.062,2026-06-11T07:58:27.062+0100,3.414,2656.978,935.828
07:58:29.609,1781161109.609,2026-06-11T07:58:29.609+0100,3.393,2663.335,938.375
07:58:32.156,1781161112.156,2026-06-11T07:58:32.156+0100,3.387,2673.335,940.921
07:58:34.702,1781161114.702,2026-06-11T07:58:34.702+0100,3.419,2680.519,943.468
07:58:37.249,1781161117.249,2026-06-11T07:58:37.249+0100,3.406,2690.841,946.015
07:58:39.796,1781161119.796,2026-06-11T07:58:39.796+0100,3.460,2702.327,948.561
07:58:42.342,1781161122.342,2026-06-11T07:58:42.342+0100,3.467,2709.669,951.108
07:58:44.889,1781161124.889,2026-06-11T07:58:44.889+0100,3.507,2719.611,953.655
07:58:47.436,1781161127.436,2026-06-11T07:58:47.436+0100,3.455,2725.821,956.202
07:58:49.983,1781161129.983,2026-06-11T07:58:49.983+0100,3.473,2736.778,958.748
07:58:52.529,1781161132.529,2026-06-11T07:58:52.529+0100,3.511,2744.174,961.295
07:58:55.076,1781161135.076,2026-06-11T07:58:55.076+0100,3.558,2755.636,963.842
07:58:57.623,1781161137.623,2026-06-11T07:58:57.623+0100,3.542,2762.509,966.388
07:59:00.169,1781161140.169,2026-06-11T07:59:00.169+0100,3.544,2772.316,968.935
07:59:02.716,1781161142.716,2026-06-11T07:59:02.716+0100,3.511,2779.552,971.482
07:59:05.263,1781161145.263,2026-06-11T07:59:05.263+0100,3.578,2791.137,974.028
07:59:07.809,1781161147.809,2026-06-11T07:59:07.809+0100,3.576,2801.653,976.575
07:59:10.356,1781161150.356,2026-06-11T07:59:10.356+0100,3.593,2809.335,979.122
07:59:12.903,1781161152.903,2026-06-11T07:59:12.903+0100,3.625,2820.344,981.668
07:59:15.449,1781161155.449,2026-06-11T07:59:15.449+0100,3.650,2827.078,984.215
07:59:17.996,1781161157.996,2026-06-11T07:59:17.996+0100,3.590,2836.129,986.762
07:59:20.543,1781161160.543,2026-06-11T07:59:20.543+0100,3.591,2843.452,989.308
07:59:23.089,1781161163.089,2026-06-11T07:59:23.089+0100,3.660,2855.103,991.855
07:59:25.636,1781161165.636,2026-06-11T07:59:25.636+0100,3.628,2861.605,994.402
07:59:28.183,1781161168.183,2026-06-11T07:59:28.183+0100,3.646,2872.696,996.949
07:59:30.730,1781161170.730,2026-06-11T07:59:30.730+0100,3.597,2879.487,999.495
07:59:33.276,1781161173.276,2026-06-11T07:59:33.276+0100,3.593,2890.041,1002.042
07:59:35.823,1781161175.823,2026-06-11T07:59:35.823+0100,3.427,2896.367,1004.589
07:59:38.370,1781161178.370,2026-06-11T07:59:38.370+0100,3.218,2900.803,1007.135
07:59:40.916,1781161180.916,2026-06-11T07:59:40.916+0100,3.294,2912.599,1009.682
07:59:43.463,1781161183.463,2026-06-11T07:59:43.463+0100,3.280,2918.986,1012.229
07:59:46.010,1781161186.010,2026-06-11T07:59:46.010+0100,3.343,2929.854,1014.775
07:59:48.556,1781161188.556,2026-06-11T07:59:48.556+0100,3.378,2935.925,1017.322
07:59:51.103,1781161191.103,2026-06-11T07:59:51.103+0100,3.454,2948.443,1019.869
07:59:53.650,1781161193.650,2026-06-11T07:59:53.650+0100,3.458,2955.194,1022.415
07:59:56.196,1781161196.196,2026-06-11T07:59:56.196+0100,3.472,2965.290,1024.962
07:59:58.743,1781161198.743,2026-06-11T07:59:58.743+0100,3.488,2975.274,1027.509
08:00:01.290,1781161201.290,2026-06-11T08:00:01.290+0100,3.552,2984.461,1030.055
08:00:03.836,1781161203.836,2026-06-11T08:00:03.836+0100,3.572,2994.399,1032.602
08:00:06.383,1781161206.383,2026-06-11T08:00:06.383+0100,3.557,3001.093,1035.149
08:00:08.930,1781161208.930,2026-06-11T08:00:08.930+0100,3.518,3010.552,1037.695
08:00:11.476,1781161211.476,2026-06-11T08:00:11.476+0100,3.506,3017.742,1040.242
08:00:14.023,1781161214.023,2026-06-11T08:00:14.023+0100,3.539,3029.293,1042.789
08:00:16.570,1781161216.570,2026-06-11T08:00:16.570+0100,3.495,3035.388,1045.335
08:00:19.116,1781161219.116,2026-06-11T08:00:19.116+0100,3.515,3045.882,1047.882
08:00:21.663,1781161221.663,2026-06-11T08:00:21.663+0100,3.576,3053.671,1050.429
08:00:24.210,1781161224.210,2026-06-11T08:00:24.210+0100,3.592,3064.760,1052.975
08:00:26.756,1781161226.756,2026-06-11T08:00:26.756+0100,3.600,3074.543,1055.522
08:00:29.303,1781161229.303,2026-06-11T08:00:29.303+0100,3.578,3081.279,1058.069
08:00:31.850,1781161231.850,2026-06-11T08:00:31.850+0100,3.553,3091.141,1060.615
08:00:34.396,1781161234.396,2026-06-11T08:00:34.396+0100,3.554,3098.578,1063.162
08:00:36.943,1781161236.943,2026-06-11T08:00:36.943+0100,3.537,3108.919,1065.709
08:00:39.489,1781161239.489,2026-06-11T08:00:39.489+0100,3.557,3116.592,1068.255
08:00:42.036,1781161242.036,2026-06-11T08:00:42.036+0100,3.537,3126.463,1070.802
08:00:44.583,1781161244.583,2026-06-11T08:00:44.583+0100,3.561,3134.197,1073.349
08:00:47.129,1781161247.129,2026-06-11T08:00:47.129+0100,3.533,3144.413,1075.895
08:00:49.676,1781161249.676,2026-06-11T08:00:49.676+0100,3.550,3151.343,1078.442
08:00:52.223,1781161252.223,2026-06-11T08:00:52.223+0100,3.574,3162.027,1080.988
08:00:54.769,1781161254.769,2026-06-11T08:00:54.769+0100,3.566,3172.589,1083.535
08:00:57.316,1781161257.316,2026-06-11T08:00:57.316+0100,3.584,3179.551,1086.082
08:00:59.863,1781161259.863,2026-06-11T08:00:59.863+0100,3.568,3190.361,1088.628
08:01:02.409,1781161262.409,2026-06-11T08:01:02.409+0100,3.585,3198.631,1091.175
08:01:04.956,1781161264.956,2026-06-11T08:01:04.956+0100,3.632,3209.310,1093.722
08:01:07.503,1781161267.503,2026-06-11T08:01:07.503+0100,3.642,3217.056,1096.268
08:01:10.049,1781161270.049,2026-06-11T08:01:10.049+0100,3.663,3228.361,1098.815
08:01:12.596,1781161272.596,2026-06-11T08:01:12.596+0100,3.690,3236.303,1101.362
08:01:15.143,1781161275.143,2026-06-11T08:01:15.143+0100,3.683,3246.990,1103.908
08:01:17.689,1781161277.689,2026-06-11T08:01:17.689+0100,3.744,3254.831,1106.455
08:01:20.236,1781161280.236,2026-06-11T08:01:20.236+0100,3.769,3266.892,1109.002
08:01:22.783,1781161282.783,2026-06-11T08:01:22.783+0100,3.739,3277.335,1111.548
08:01:25.329,1781161285.329,2026-06-11T08:01:25.329+0100,3.714,3283.258,1114.095
08:01:27.876,1781161287.876,2026-06-11T08:01:27.876+0100,3.736,3295.154,1116.642
08:01:30.423,1781161290.423,2026-06-11T08:01:30.423+0100,3.755,3302.775,1119.188
08:01:32.969,1781161292.969,2026-06-11T08:01:32.969+0100,3.694,3311.586,1121.735
08:01:35.516,1781161295.516,2026-06-11T08:01:35.516+0100,3.602,3316.981,1124.281
08:01:38.062,1781161298.062,2026-06-11T08:01:38.062+0100,3.583,3327.183,1126.828
08:01:40.609,1781161300.609,2026-06-11T08:01:40.609+0100,3.557,3334.186,1129.375
08:01:43.156,1781161303.156,2026-06-11T08:01:43.156+0100,3.532,3344.171,1131.921
08:01:45.702,1781161305.702,2026-06-11T08:01:45.702+0100,3.541,3351.152,1134.468
08:01:48.249,1781161308.249,2026-06-11T08:01:48.249+0100,3.543,3361.655,1137.015
08:01:50.796,1781161310.796,2026-06-11T08:01:50.796+0100,3.589,3373.208,1139.561
08:01:53.342,1781161313.342,2026-06-11T08:01:53.342+0100,3.509,3379.024,1142.108
08:01:55.889,1781161315.889,2026-06-11T08:01:55.889+0100,3.520,3389.020,1144.655
08:01:58.436,1781161318.436,2026-06-11T08:01:58.436+0100,3.510,3395.948,1147.201
08:02:00.982,1781161320.982,2026-06-11T08:02:00.982+0100,3.533,3406.509,1149.748
08:02:03.529,1781161323.529,2026-06-11T08:02:03.529+0100,3.575,3414.058,1152.295
08:02:06.075,1781161326.075,2026-06-11T08:02:06.075+0100,3.567,3424.293,1154.841
08:02:08.622,1781161328.622,2026-06-11T08:02:08.622+0100,3.533,3431.315,1157.388
08:02:11.169,1781161331.169,2026-06-11T08:02:11.169+0100,3.485,3440.721,1159.934
08:03:42.849,1781161422.849,2026-06-11T08:03:42.849+0100,2.058,3447.242,1251.615
08:03:45.396,1781161425.396,2026-06-11T08:03:45.396+0100,2.256,3451.659,1254.161
08:03:47.942,1781161427.942,2026-06-11T08:03:47.942+0100,2.484,3459.586,1256.708
08:03:50.489,1781161430.489,2026-06-11T08:03:50.489+0100,3.143,3466.561,1259.255
08:03:53.036,1781161433.036,2026-06-11T08:03:53.036+0100,3.100,3476.486,1261.801
08:03:55.582,1781161435.582,2026-06-11T08:03:55.582+0100,3.214,3483.483,1264.348
08:03:58.129,1781161438.129,2026-06-11T08:03:58.129+0100,3.191,3492.102,1266.895
08:04:00.676,1781161440.676,2026-06-11T08:04:00.676+0100,3.223,3498.731,1269.441
08:04:03.222,1781161443.222,2026-06-11T08:04:03.222+0100,3.256,3509.219,1271.988
08:04:05.769,1781161445.769,2026-06-11T08:04:05.769+0100,3.266,3518.006,1274.535
08:04:08.316,1781161448.316,2026-06-11T08:04:08.316+0100,3.309,3525.311,1277.082
08:04:10.863,1781161450.863,2026-06-11T08:04:10.863+0100,3.370,3536.509,1279.628
08:04:13.409,1781161453.409,2026-06-11T08:04:13.409+0100,3.379,3543.516,1282.175
08:04:15.956,1781161455.956,2026-06-11T08:04:15.956+0100,3.288,3551.450,1284.722
08:04:18.503,1781161458.503,2026-06-11T08:04:18.503+0100,3.319,3558.972,1287.268
08:04:21.049,1781161461.049,2026-06-11T08:04:21.049+0100,3.351,3568.688,1289.815
08:04:23.596,1781161463.596,2026-06-11T08:04:23.596+0100,3.411,3575.798,1292.362
08:04:26.143,1781161466.143,2026-06-11T08:04:26.143+0100,3.338,3585.327,1294.909
08:04:28.690,1781161468.690,2026-06-11T08:04:28.690+0100,3.331,3591.735,1297.455
08:04:31.236,1781161471.236,2026-06-11T08:04:31.236+0100,3.274,3601.387,1300.002
08:04:33.783,1781161473.783,2026-06-11T08:04:33.783+0100,3.229,3610.438,1302.549
08:04:36.330,1781161476.330,2026-06-11T08:04:36.330+0100,3.189,3616.268,1305.095
08:04:38.876,1781161478.876,2026-06-11T08:04:38.876+0100,3.102,3624.548,1307.642
08:04:41.423,1781161481.423,2026-06-11T08:04:41.423+0100,3.075,3631.599,1310.189
08:04:43.970,1781161483.970,2026-06-11T08:04:43.970+0100,3.026,3639.140,1312.735
08:04:46.516,1781161486.516,2026-06-11T08:04:46.516+0100,2.932,3643.892,1315.282
08:04:49.063,1781161489.063,2026-06-11T08:04:49.063+0100,2.888,3651.819,1317.829
08:04:51.610,1781161491.610,2026-06-11T08:04:51.610+0100,2.881,3657.456,1320.376
08:04:54.157,1781161494.157,2026-06-11T08:04:54.157+0100,2.894,3667.654,1322.922
08:04:56.703,1781161496.703,2026-06-11T08:04:56.703+0100,2.914,3673.039,1325.469
08:04:59.250,1781161499.250,2026-06-11T08:04:59.250+0100,2.948,3682.546,1328.016
08:05:01.797,1781161501.797,2026-06-11T08:05:01.797+0100,3.017,3692.278,1330.562
08:05:04.343,1781161504.343,2026-06-11T08:05:04.343+0100,3.077,3698.798,1333.109
08:05:06.890,1781161506.890,2026-06-11T08:05:06.890+0100,3.159,3708.967,1335.656
08:05:09.437,1781161509.437,2026-06-11T08:05:09.437+0100,4.165,3716.312,1338.202
08:05:11.983,1781161511.983,2026-06-11T08:05:11.983+0100,3.899,3727.367,1340.749
08:05:14.530,1781161514.530,2026-06-11T08:05:14.530+0100,4.008,3734.617,1343.296
08:05:17.077,1781161517.077,2026-06-11T08:05:17.077+0100,3.873,3743.436,1345.843
08:05:19.624,1781161519.624,2026-06-11T08:05:19.624+0100,3.907,3751.168,1348.389
08:05:22.170,1781161522.170,2026-06-11T08:05:22.170+0100,3.892,3761.930,1350.936
08:05:24.717,1781161524.717,2026-06-11T08:05:24.717+0100,3.798,3768.687,1353.483
08:05:27.264,1781161527.264,2026-06-11T08:05:27.264+0100,3.765,3779.820,1356.029
08:05:29.810,1781161529.810,2026-06-11T08:05:29.810+0100,3.450,3789.740,1358.576
08:05:32.357,1781161532.357,2026-06-11T08:05:32.357+0100,3.579,3796.043,1361.123
08:05:34.904,1781161534.904,2026-06-11T08:05:34.904+0100,3.521,3807.569,1363.669
08:05:37.450,1781161537.450,2026-06-11T08:05:37.450+0100,3.574,3814.131,1366.216
08:05:39.997,1781161539.997,2026-06-11T08:05:39.997+0100,3.734,3824.131,1368.763
08:05:42.544,1781161542.544,2026-06-11T08:05:42.544+0100,3.663,3830.956,1371.309
08:05:45.090,1781161545.090,2026-06-11T08:05:45.090+0100,3.684,3843.347,1373.856
08:05:47.637,1781161547.637,2026-06-11T08:05:47.637+0100,3.617,3850.197,1376.403
08:05:50.184,1781161550.184,2026-06-11T08:05:50.184+0100,3.548,3859.718,1378.950
08:05:52.731,1781161552.731,2026-06-11T08:05:52.731+0100,3.515,3867.361,1381.496
08:05:55.277,1781161555.277,2026-06-11T08:05:55.277+0100,3.410,3877.401,1384.043
08:05:57.824,1781161557.824,2026-06-11T08:05:57.824+0100,3.129,3882.583,1386.590
08:06:00.371,1781161560.371,2026-06-11T08:06:00.371+0100,2.260,3886.273,1389.136
08:06:02.917,1781161562.917,2026-06-11T08:06:02.917+0100,3.214,3899.127,1391.683
08:06:05.464,1781161565.464,2026-06-11T08:06:05.464+0100,4.491,3908.175,1394.230
08:06:08.011,1781161568.011,2026-06-11T08:06:08.011+0100,4.915,3925.410,1396.776
08:06:10.557,1781161570.557,2026-06-11T08:06:10.557+0100,4.280,3931.585,1399.323
08:06:13.104,1781161573.104,2026-06-11T08:06:13.104+0100,4.299,3943.885,1401.870
08:06:15.651,1781161575.651,2026-06-11T08:06:15.651+0100,4.781,3954.909,1404.416
08:06:18.197,1781161578.197,2026-06-11T08:06:18.197+0100,4.725,3970.758,1406.963
08:06:20.744,1781161580.744,2026-06-11T08:06:20.744+0100,4.655,3983.477,1409.510
08:06:23.291,1781161583.291,2026-06-11T08:06:23.291+0100,4.593,3991.534,1412.056
08:06:25.837,1781161585.837,2026-06-11T08:06:25.837+0100,4.684,4006.847,1414.603
08:06:28.384,1781161588.384,2026-06-11T08:06:28.384+0100,4.753,4016.204,1417.150
08:06:30.931,1781161590.931,2026-06-11T08:06:30.931+0100,4.716,4029.282,1419.696
08:06:33.477,1781161593.477,2026-06-11T08:06:33.477+0100,4.710,4039.154,1422.243
08:06:36.024,1781161596.024,2026-06-11T08:06:36.024+0100,4.766,4053.601,1424.790
08:06:38.571,1781161598.571,2026-06-11T08:06:38.571+0100,4.700,4061.091,1427.336
08:06:41.117,1781161601.117,2026-06-11T08:06:41.117+0100,4.700,4075.531,1429.883
08:06:43.664,1781161603.664,2026-06-11T08:06:43.664+0100,4.806,4086.685,1432.430
08:06:46.210,1781161606.210,2026-06-11T08:06:46.210+0100,4.914,4098.999,1434.976
08:06:48.757,1781161608.757,2026-06-11T08:06:48.757+0100,4.881,4114.521,1437.523
08:06:51.304,1781161611.304,2026-06-11T08:06:51.304+0100,4.909,4125.498,1440.069
08:06:53.850,1781161613.850,2026-06-11T08:06:53.850+0100,4.833,4138.469,1442.616
08:06:56.397,1781161616.397,2026-06-11T08:06:56.397+0100,4.802,4147.832,1445.163
08:06:58.944,1781161618.944,2026-06-11T08:06:58.944+0100,4.781,4162.653,1447.709
08:07:01.490,1781161621.490,2026-06-11T08:07:01.490+0100,4.837,4172.402,1450.256
08:07:04.037,1781161624.037,2026-06-11T08:07:04.037+0100,4.821,4187.662,1452.803
08:07:06.584,1781161626.584,2026-06-11T08:07:06.584+0100,4.693,4195.354,1455.349
08:07:09.130,1781161629.130,2026-06-11T08:07:09.130+0100,4.615,4206.986,1457.896
08:07:11.677,1781161631.677,2026-06-11T08:07:11.677+0100,4.645,4217.048,1460.443
08:07:14.224,1781161634.224,2026-06-11T08:07:14.224+0100,4.644,4229.796,1462.989
08:07:16.770,1781161636.770,2026-06-11T08:07:16.770+0100,4.594,4243.546,1465.536
08:07:19.317,1781161639.317,2026-06-11T08:07:19.317+0100,4.633,4253.941,1468.083
08:07:21.863,1781161641.863,2026-06-11T08:07:21.863+0100,4.627,4266.357,1470.629
08:07:24.410,1781161644.410,2026-06-11T08:07:24.410+0100,4.649,4276.817,1473.176
08:07:26.957,1781161646.957,2026-06-11T08:07:26.957+0100,4.640,4288.783,1475.722
08:07:29.503,1781161649.503,2026-06-11T08:07:29.503+0100,4.683,4299.476,1478.269
08:07:32.050,1781161652.050,2026-06-11T08:07:32.050+0100,4.635,4312.230,1480.816
08:07:34.597,1781161654.597,2026-06-11T08:07:34.597+0100,4.612,4320.786,1483.362
08:07:37.143,1781161657.143,2026-06-11T08:07:37.143+0100,4.689,4337.362,1485.909
08:07:39.690,1781161659.690,2026-06-11T08:07:39.690+0100,4.693,4345.515,1488.455
08:07:42.236,1781161662.236,2026-06-11T08:07:42.236+0100,4.661,4359.064,1491.002
08:07:44.783,1781161664.783,2026-06-11T08:07:44.783+0100,4.646,4373.256,1493.549
08:07:47.330,1781161667.330,2026-06-11T08:07:47.330+0100,4.632,4381.284,1496.095
08:07:49.876,1781161669.876,2026-06-11T08:07:49.876+0100,4.682,4396.637,1498.642
08:07:52.423,1781161672.423,2026-06-11T08:07:52.423+0100,4.686,4404.129,1501.189
08:07:54.969,1781161674.969,2026-06-11T08:07:54.969+0100,4.612,4416.360,1503.735
08:07:57.516,1781161677.516,2026-06-11T08:07:57.516+0100,4.523,4424.200,1506.282
08:08:00.063,1781161680.063,2026-06-11T08:08:00.063+0100,4.501,4436.790,1508.828
08:08:02.609,1781161682.609,2026-06-11T08:08:02.609+0100,4.547,4446.632,1511.375
08:08:05.156,1781161685.156,2026-06-11T08:08:05.156+0100,4.542,4459.355,1513.922
08:08:07.703,1781161687.703,2026-06-11T08:08:07.703+0100,4.511,4468.079,1516.468
08:08:10.249,1781161690.249,2026-06-11T08:08:10.249+0100,4.553,4482.082,1519.015
08:08:12.796,1781161692.796,2026-06-11T08:08:12.796+0100,4.657,4498.569,1521.561
08:08:15.342,1781161695.342,2026-06-11T08:08:15.342+0100,4.676,4507.614,1524.108
08:08:17.889,1781161697.889,2026-06-11T08:08:17.889+0100,4.512,4519.565,1526.655
08:08:20.436,1781161700.436,2026-06-11T08:08:20.436+0100,4.596,4530.252,1529.201
08:08:22.982,1781161702.982,2026-06-11T08:08:22.982+0100,4.691,4545.230,1531.748
08:08:25.529,1781161705.529,2026-06-11T08:08:25.529+0100,4.688,4555.030,1534.294
08:08:28.075,1781161708.075,2026-06-11T08:08:28.075+0100,4.679,4567.187,1536.841
08:08:30.622,1781161710.622,2026-06-11T08:08:30.622+0100,4.669,4576.754,1539.388
08:08:33.169,1781161713.169,2026-06-11T08:08:33.169+0100,4.667,4589.307,1541.934
08:08:35.715,1781161715.715,2026-06-11T08:08:35.715+0100,4.532,4597.461,1544.481
08:08:38.262,1781161718.262,2026-06-11T08:08:38.262+0100,4.560,4609.041,1547.027
08:08:40.808,1781161720.808,2026-06-11T08:08:40.808+0100,4.657,4624.823,1549.574
08:08:43.355,1781161723.355,2026-06-11T08:08:43.355+0100,4.563,4632.923,1552.121
08:08:45.901,1781161725.901,2026-06-11T08:08:45.901+0100,4.672,4647.978,1554.667
08:08:48.448,1781161728.448,2026-06-11T08:08:48.448+0100,4.667,4657.755,1557.214
08:08:50.995,1781161730.995,2026-06-11T08:08:50.995+0100,4.619,4669.933,1559.760
08:08:53.541,1781161733.541,2026-06-11T08:08:53.541+0100,4.545,4679.001,1562.307
08:08:56.088,1781161736.088,2026-06-11T08:08:56.088+0100,4.568,4693.372,1564.854
08:08:58.634,1781161738.634,2026-06-11T08:08:58.634+0100,4.594,4700.263,1567.400
08:09:01.181,1781161741.181,2026-06-11T08:09:01.181+0100,4.569,4711.513,1569.947
08:09:03.728,1781161743.728,2026-06-11T08:09:03.728+0100,4.328,4718.071,1572.493
08:09:06.274,1781161746.274,2026-06-11T08:09:06.274+0100,4.231,4729.194,1575.040
08:09:08.821,1781161748.821,2026-06-11T08:09:08.821+0100,4.075,4739.289,1577.587
08:09:11.367,1781161751.367,2026-06-11T08:09:11.367+0100,3.931,4746.396,1580.133
08:09:13.914,1781161753.914,2026-06-11T08:09:13.914+0100,3.030,4755.675,1582.680
08:09:16.461,1781161756.461,2026-06-11T08:09:16.461+0100,3.457,4762.755,1585.226
08:09:19.007,1781161759.007,2026-06-11T08:09:19.007+0100,3.536,4774.432,1587.773
08:09:21.554,1781161761.554,2026-06-11T08:09:21.554+0100,3.408,4781.300,1590.319
08:09:24.100,1781161764.100,2026-06-11T08:09:24.100+0100,3.405,4792.374,1592.866
08:09:26.647,1781161766.647,2026-06-11T08:09:26.647+0100,3.397,4799.144,1595.413
08:09:29.194,1781161769.194,2026-06-11T08:09:29.194+0100,3.392,4809.621,1597.959
08:09:31.740,1781161771.740,2026-06-11T08:09:31.740+0100,3.448,4820.619,1600.506
08:09:34.287,1781161774.287,2026-06-11T08:09:34.287+0100,3.410,4827.936,1603.052
08:09:36.833,1781161776.833,2026-06-11T08:09:36.833+0100,3.469,4838.211,1605.599
08:09:39.380,1781161779.380,2026-06-11T08:09:39.380+0100,3.581,4845.746,1608.146
08:09:41.927,1781161781.927,2026-06-11T08:09:41.927+0100,3.585,4856.902,1610.692
08:09:44.473,1781161784.473,2026-06-11T08:09:44.473+0100,3.583,4864.024,1613.239
08:09:47.020,1781161787.020,2026-06-11T08:09:47.020+0100,3.567,4874.743,1615.785
08:09:49.566,1781161789.566,2026-06-11T08:09:49.566+0100,3.549,4881.535,1618.332
08:09:52.113,1781161792.113,2026-06-11T08:09:52.113+0100,3.529,4892.609,1620.879
08:09:54.659,1781161794.659,2026-06-11T08:09:54.659+0100,3.466,4898.116,1623.425
08:09:57.206,1781161797.206,2026-06-11T08:09:57.206+0100,3.479,4908.584,1625.972
08:09:59.753,1781161799.753,2026-06-11T08:09:59.753+0100,3.449,4918.808,1628.518
08:10:02.299,1781161802.299,2026-06-11T08:10:02.299+0100,3.497,4926.532,1631.065
08:10:04.846,1781161804.846,2026-06-11T08:10:04.846+0100,3.464,4935.658,1633.612
08:10:07.392,1781161807.392,2026-06-11T08:10:07.392+0100,3.501,4942.723,1636.158
08:10:09.939,1781161809.939,2026-06-11T08:10:09.939+0100,3.557,4953.830,1638.705
08:10:12.486,1781161812.486,2026-06-11T08:10:12.486+0100,3.596,4961.910,1641.251
08:10:15.032,1781161815.032,2026-06-11T08:10:15.032+0100,3.602,4972.656,1643.798
08:10:17.579,1781161817.579,2026-06-11T08:10:17.579+0100,3.573,4979.021,1646.345
08:10:20.125,1781161820.125,2026-06-11T08:10:20.125+0100,3.573,4989.330,1648.891
08:10:22.672,1781161822.672,2026-06-11T08:10:22.672+0100,3.487,4995.484,1651.438
08:10:25.219,1781161825.219,2026-06-11T08:10:25.219+0100,3.794,5006.854,1653.984
08:10:27.765,1781161827.765,2026-06-11T08:10:27.765+0100,3.519,5015.837,1656.531
08:10:30.312,1781161830.312,2026-06-11T08:10:30.312+0100,3.672,5024.204,1659.077
08:10:32.858,1781161832.858,2026-06-11T08:10:32.858+0100,3.653,5034.976,1661.624
08:10:35.405,1781161835.405,2026-06-11T08:10:35.405+0100,3.567,5041.631,1664.171
08:10:37.952,1781161837.952,2026-06-11T08:10:37.951+0100,3.496,5050.882,1666.717
08:10:40.498,1781161840.498,2026-06-11T08:10:40.498+0100,3.431,5057.107,1669.264
08:10:43.045,1781161843.045,2026-06-11T08:10:43.045+0100,3.529,5068.623,1671.810
08:10:45.591,1781161845.591,2026-06-11T08:10:45.591+0100,3.579,5075.410,1674.357
08:10:48.138,1781161848.138,2026-06-11T08:10:48.138+0100,3.509,5085.966,1676.904
08:10:50.684,1781161850.684,2026-06-11T08:10:50.684+0100,3.422,5090.909,1679.450
08:10:53.231,1781161853.231,2026-06-11T08:10:53.231+0100,3.490,5101.649,1681.997
08:10:55.778,1781161855.778,2026-06-11T08:10:55.778+0100,3.559,5113.093,1684.543
08:10:58.324,1781161858.324,2026-06-11T08:10:58.324+0100,3.534,5118.722,1687.090
08:11:00.871,1781161860.871,2026-06-11T08:11:00.871+0100,3.494,5128.648,1689.636
08:11:03.417,1781161863.417,2026-06-11T08:11:03.417+0100,3.554,5136.016,1692.183
08:11:05.964,1781161865.964,2026-06-11T08:11:05.964+0100,3.575,5146.955,1694.730
08:11:08.510,1781161868.510,2026-06-11T08:11:08.510+0100,3.586,5154.324,1697.276
08:11:11.057,1781161871.057,2026-06-11T08:11:11.057+0100,3.594,5166.523,1699.823
08:11:13.604,1781161873.604,2026-06-11T08:11:13.604+0100,3.648,5173.245,1702.369
08:11:16.150,1781161876.150,2026-06-11T08:11:16.150+0100,3.625,5184.911,1704.916
08:11:18.697,1781161878.697,2026-06-11T08:11:18.697+0100,3.697,5193.222,1707.462
08:11:21.243,1781161881.243,2026-06-11T08:11:21.243+0100,3.636,5201.034,1710.009
08:11:23.790,1781161883.790,2026-06-11T08:11:23.790+0100,3.592,5214.155,1712.556
08:11:26.336,1781161886.336,2026-06-11T08:11:26.336+0100,3.791,5223.484,1715.102
08:11:28.883,1781161888.883,2026-06-11T08:11:28.883+0100,3.791,5234.748,1717.649
08:11:31.430,1781161891.430,2026-06-11T08:11:31.430+0100,3.958,5243.918,1720.195
08:11:33.976,1781161893.976,2026-06-11T08:11:33.976+0100,4.152,5255.001,1722.742
08:11:36.523,1781161896.523,2026-06-11T08:11:36.523+0100,4.418,5265.411,1725.288
08:11:39.069,1781161899.069,2026-06-11T08:11:39.069+0100,4.551,5280.175,1727.835
08:11:41.616,1781161901.616,2026-06-11T08:11:41.616+0100,4.526,5287.109,1730.382
08:11:44.162,1781161904.162,2026-06-11T08:11:44.162+0100,4.558,5301.319,1732.928
08:11:46.709,1781161906.709,2026-06-11T08:11:46.709+0100,4.553,5309.363,1735.475
08:11:49.255,1781161909.255,2026-06-11T08:11:49.255+0100,4.474,5321.340,1738.021
08:11:51.802,1781161911.802,2026-06-11T08:11:51.802+0100,4.444,5333.018,1740.568
08:11:54.349,1781161914.349,2026-06-11T08:11:54.349+0100,4.475,5343.797,1743.114
08:11:56.895,1781161916.895,2026-06-11T08:11:56.895+0100,4.509,5357.815,1745.661
08:11:59.442,1781161919.442,2026-06-11T08:11:59.442+0100,4.539,5366.944,1748.207
08:12:01.988,1781161921.988,2026-06-11T08:12:01.988+0100,4.550,5379.941,1750.754
08:12:04.535,1781161924.535,2026-06-11T08:12:04.535+0100,4.533,5388.928,1753.301
08:12:07.081,1781161927.081,2026-06-11T08:12:07.081+0100,4.433,5399.407,1755.847
08:12:09.628,1781161929.628,2026-06-11T08:12:09.628+0100,4.547,5410.689,1758.394
08:12:12.174,1781161932.174,2026-06-11T08:12:12.174+0100,4.535,5423.341,1760.940
08:12:14.721,1781161934.721,2026-06-11T08:12:14.721+0100,4.558,5433.191,1763.487
08:12:17.268,1781161937.268,2026-06-11T08:12:17.268+0100,4.599,5449.107,1766.033
08:12:19.814,1781161939.814,2026-06-11T08:12:19.814+0100,4.548,5460.316,1768.580
08:12:22.361,1781161942.361,2026-06-11T08:12:22.361+0100,4.495,5468.439,1771.126
08:12:24.907,1781161944.907,2026-06-11T08:12:24.907+0100,4.568,5482.489,1773.673
